eva_id,t_min,hr_bpm,resp_rpm,core_temp_c,spo2_pct,ext_temp_c,helmet_co2_ppm,suit_press_kpa,critical_pct,fault
EVA-0208,85,106,21,37.2,97,-53.8,746,29.6,17.4,scrubber_exhaustion
EVA-0208,90,110,22,37.4,98,-49.6,799,29.7,19.5,scrubber_exhaustion
EVA-0208,95,110,22,37.3,97,-51.3,741,29.6,20.6,scrubber_exhaustion
EVA-0208,100,107,21,37.3,97,-49.3,749,29.6,18.2,scrubber_exhaustion
EVA-0208,105,112,22,37.3,97,-48.5,803,29.6,20.9,scrubber_exhaustion
EVA-0208,110,112,20,37.3,97,-47.8,859,29.6,18.2,scrubber_exhaustion
EVA-0208,115,112,21,37.4,97,-48.0,897,29.7,20.5,scrubber_exhaustion
EVA-0208,120,114,23,37.3,98,-47.7,1001,29.6,21.6,scrubber_exhaustion
EVA-0208,125,117,22,37.4,97,-47.5,1087,29.7,22.2,scrubber_exhaustion
EVA-0208,130,110,22,37.4,97,-44.6,1147,29.7,20.6,scrubber_exhaustion
EVA-0208,135,115,22,37.4,97,-43.3,1306,29.6,21.8,scrubber_exhaustion
EVA-0208,140,118,22,37.4,97,-41.9,1485,29.5,23.8,scrubber_exhaustion
EVA-0208,145,118,23,37.4,97,-40.4,1601,29.6,23.3,scrubber_exhaustion
EVA-0208,150,117,24,37.4,97,-39.9,1805,29.5,25.4,scrubber_exhaustion
EVA-0208,155,122,24,37.4,97,-38.8,1989,29.7,25.4,scrubber_exhaustion
EVA-0208,160,118,26,37.4,97,-40.4,2349,29.6,27.2,scrubber_exhaustion
EVA-0208,165,122,26,37.6,97,-37.0,2657,29.6,30.8,scrubber_exhaustion
EVA-0208,170,129,26,37.5,97,-37.0,2814,29.6,30.7,scrubber_exhaustion
EVA-0208,175,129,27,37.6,97,-38.1,3178,29.6,31.5,scrubber_exhaustion
EVA-0208,180,129,28,37.6,97,-34.5,3539,29.6,34.1,scrubber_exhaustion
EVA-0208,185,128,27,37.6,97,-36.0,3783,29.6,32.2,scrubber_exhaustion
EVA-0208,190,130,29,37.6,96,-35.4,4226,29.5,36.3,scrubber_exhaustion
EVA-0208,195,132,29,37.7,97,-31.5,4669,29.6,37.4,scrubber_exhaustion
EVA-0208,200,131,29,37.7,97,-32.3,5018,29.6,37.7,scrubber_exhaustion
EVA-0208,205,140,31,37.7,96,-33.1,5471,29.6,41.6,scrubber_exhaustion
EVA-0208,210,143,32,37.8,96,-31.8,6004,29.6,45.3,scrubber_exhaustion
EVA-0208,215,145,33,37.9,97,-29.2,6414,29.5,45.1,scrubber_exhaustion
EVA-0208,220,150,34,37.9,96,-31.2,6921,29.6,49.5,scrubber_exhaustion
EVA-0208,225,153,35,38.0,96,-29.3,7476,29.6,51.4,scrubber_exhaustion
EVA-0208,230,162,38,38.1,96,-28.7,8128,29.6,54.9,scrubber_exhaustion
EVA-0208,235,166,38,38.2,96,-24.7,8667,29.6,56.6,scrubber_exhaustion
EVA-0208,240,172,38,38.3,96,-29.1,9264,29.6,59.5,scrubber_exhaustion
EVA-0208,245,185,40,38.3,96,-28.6,9896,29.6,63.1,scrubber_exhaustion
EVA-0208,250,175,41,38.3,95,-27.1,10478,29.6,61.7,scrubber_exhaustion
EVA-0209,0,86,15,37.3,98,-49.0,887,29.6,7.2,scrubber_exhaustion
EVA-0209,5,90,17,37.4,99,-49.7,900,29.6,10.0,scrubber_exhaustion
EVA-0209,10,96,18,37.4,99,-46.9,857,29.6,12.1,scrubber_exhaustion
EVA-0209,15,106,17,37.5,98,-46.1,811,29.6,15.2,scrubber_exhaustion
EVA-0209,20,100,18,37.5,98,-42.6,915,29.6,14.2,scrubber_exhaustion
EVA-0209,25,109,18,37.5,98,-41.0,994,29.5,17.0,scrubber_exhaustion
EVA-0209,30,107,19,37.5,98,-38.2,930,29.6,16.6,scrubber_exhaustion
EVA-0209,35,106,19,37.5,99,-36.1,1103,29.6,17.5,scrubber_exhaustion
EVA-0209,40,113,19,37.5,98,-38.5,1197,29.6,18.8,scrubber_exhaustion
EVA-0209,45,111,21,37.5,98,-38.5,1518,29.6,19.6,scrubber_exhaustion
EVA-0209,50,115,22,37.6,98,-37.5,1884,29.6,23.1,scrubber_exhaustion
EVA-0209,55,124,22,37.7,98,-37.1,2432,29.6,25.9,scrubber_exhaustion
EVA-0209,60,127,24,37.7,98,-32.9,3084,29.6,28.8,scrubber_exhaustion
EVA-0209,65,125,25,37.8,98,-38.7,3860,29.6,29.7,scrubber_exhaustion
EVA-0209,70,135,26,37.9,98,-33.1,4653,29.6,34.2,scrubber_exhaustion
EVA-0209,75,134,29,37.9,98,-36.1,5551,29.6,36.5,scrubber_exhaustion
EVA-0209,80,142,29,38.1,97,-35.5,6749,29.6,42.5,scrubber_exhaustion
EVA-0209,85,150,33,38.2,97,-38.3,7928,29.6,50.0,scrubber_exhaustion
EVA-0209,90,159,35,38.3,97,-34.3,9272,29.6,55.3,scrubber_exhaustion
EVA-0209,95,172,36,38.5,96,-35.2,10762,29.7,61.5,scrubber_exhaustion
EVA-0210,0,81,14,37.0,98,-70.1,780,29.7,2.6,nominal
EVA-0210,5,86,17,37.0,97,-71.5,678,29.6,8.1,nominal
EVA-0210,10,89,17,37.0,98,-73.3,716,29.6,7.0,nominal
EVA-0210,15,90,16,37.0,97,-75.6,773,29.6,7.4,nominal
EVA-0210,20,94,18,37.0,98,-73.4,706,29.5,9.2,nominal
EVA-0210,25,90,15,37.0,97,-77.1,875,29.6,7.0,nominal
EVA-0210,30,92,18,37.1,98,-77.6,832,29.6,8.7,nominal
EVA-0210,35,95,18,37.1,97,-75.8,834,29.7,11.1,nominal
EVA-0210,40,98,17,37.1,98,-77.3,868,29.6,9.5,nominal
EVA-0210,45,97,18,37.1,97,-76.9,829,29.6,11.2,nominal
EVA-0210,50,94,18,37.1,98,-78.7,869,29.6,9.5,nominal
EVA-0210,55,96,17,37.1,98,-76.8,825,29.6,8.2,nominal
EVA-0210,60,98,19,37.2,98,-76.0,778,29.6,12.3,nominal
EVA-0210,65,99,18,37.1,98,-78.6,893,29.5,11.3,nominal
EVA-0210,70,105,19,37.1,98,-76.0,979,29.6,11.8,nominal
EVA-0210,75,103,21,37.1,97,-74.7,996,29.5,14.8,nominal
EVA-0210,80,105,19,37.2,98,-76.7,925,29.6,14.4,nominal
EVA-0210,85,105,18,37.1,98,-74.1,933,29.6,11.3,nominal
EVA-0210,90,106,20,37.2,97,-73.3,889,29.6,14.7,nominal
EVA-0210,95,102,19,37.0,97,-72.0,1019,29.5,13.1,nominal
EVA-0210,100,97,19,37.1,98,-71.7,1003,29.6,11.8,nominal
EVA-0210,105,94,20,37.2,97,-72.0,988,29.6,12.6,nominal
EVA-0210,110,98,19,37.1,98,-69.5,921,29.6,11.0,nominal
EVA-0210,115,97,18,37.0,97,-68.4,941,29.6,10.0,nominal
EVA-0210,120,93,18,37.1,97,-66.4,1041,29.5,9.7,nominal
EVA-0210,125,94,18,37.1,97,-63.6,978,29.6,10.1,nominal
EVA-0210,130,95,18,37.0,97,-65.4,1085,29.6,9.4,nominal
EVA-0210,135,88,17,37.0,98,-61.0,1099,29.6,6.3,nominal
EVA-0210,140,87,17,37.0,97,-58.7,1027,29.6,6.9,nominal
EVA-0210,145,87,16,36.9,97,-57.4,1101,29.6,6.6,nominal
EVA-0210,150,79,15,37.0,97,-55.9,1069,29.6,4.7,nominal
EVA-0210,155,84,15,36.9,97,-56.5,1166,29.6,5.9,nominal
EVA-0210,160,86,16,37.0,97,-55.3,1285,29.5,6.4,nominal
EVA-0210,165,83,16,37.0,98,-56.4,1144,29.6,4.9,nominal
EVA-0211,0,83,17,37.2,97,-42.0,711,29.6,9.0,nominal
EVA-0211,5,77,16,37.3,97,-44.8,697,29.5,7.8,nominal
EVA-0211,10,79,17,37.4,97,-45.2,661,29.6,10.1,nominal
EVA-0211,15,80,16,37.4,97,-49.3,750,29.7,9.7,nominal
EVA-0211,20,84,16,37.4,97,-45.9,754,29.6,10.7,nominal
EVA-0211,25,92,18,37.4,97,-47.8,678,29.6,13.4,nominal
EVA-0211,30,91,18,37.3,98,-49.5,752,29.7,12.2,nominal
EVA-0211,35,91,16,37.3,97,-53.0,785,29.6,10.7,nominal
EVA-0211,40,92,17,37.4,97,-53.9,768,29.6,13.5,nominal
EVA-0211,45,95,18,37.4,98,-55.1,872,29.6,12.2,nominal
EVA-0211,50,95,19,37.4,97,-54.4,869,29.6,16.5,nominal
EVA-0211,55,98,18,37.4,97,-56.8,754,29.6,15.3,nominal
EVA-0211,60,96,20,37.4,97,-59.8,810,29.6,15.8,nominal
EVA-0211,65,94,19,37.4,97,-60.5,875,29.6,15.0,nominal
EVA-0211,70,101,20,37.4,98,-63.9,838,29.6,17.6,nominal
EVA-0211,75,106,20,37.4,97,-66.1,885,29.5,19.3,nominal
EVA-0211,80,109,21,37.5,97,-66.1,833,29.6,21.2,nominal
EVA-0211,85,109,21,37.5,97,-69.0,801,29.7,21.1,nominal
EVA-0211,90,109,22,37.6,97,-71.2,914,29.5,24.4,nominal
EVA-0211,95,114,22,37.5,97,-70.7,878,29.7,24.8,nominal
EVA-0211,100,106,21,37.5,98,-72.7,1019,29.6,19.8,nominal
EVA-0211,105,108,22,37.5,97,-75.1,955,29.6,20.9,nominal
EVA-0211,110,104,20,37.5,97,-75.9,876,29.6,19.4,nominal
EVA-0211,115,102,21,37.6,97,-76.4,964,29.6,20.1,nominal
EVA-0211,120,104,20,37.5,98,-78.5,941,29.7,19.8,nominal
EVA-0211,125,104,21,37.5,97,-79.5,978,29.6,20.3,nominal
EVA-0211,130,106,21,37.6,97,-81.2,932,29.6,21.1,nominal
EVA-0211,135,108,21,37.5,97,-80.1,989,29.6,21.5,nominal
EVA-0211,140,100,19,37.4,97,-81.8,1032,29.6,17.3,nominal
EVA-0211,145,104,19,37.5,98,-84.4,1032,29.6,17.4,nominal
EVA-0211,150,111,21,37.5,98,-86.6,1055,29.6,21.1,nominal
EVA-0211,155,100,20,37.5,97,-87.3,1156,29.6,18.1,nominal
EVA-0211,160,99,19,37.5,97,-89.1,1005,29.6,18.2,nominal
EVA-0211,165,99,20,37.5,97,-89.4,1117,29.6,17.7,nominal
EVA-0211,170,97,18,37.5,97,-88.4,1060,29.7,16.6,nominal
EVA-0211,175,101,18,37.4,98,-90.6,1039,29.6,15.6,nominal
EVA-0211,180,97,19,37.4,97,-90.7,1066,29.6,15.9,nominal
EVA-0211,185,98,19,37.4,97,-89.6,1118,29.5,17.3,nominal
EVA-0211,190,100,19,37.4,97,-90.8,1071,29.6,16.8,nominal
EVA-0211,195,99,20,37.4,98,-91.7,1009,29.6,16.4,nominal
EVA-0211,200,101,19,37.5,97,-92.2,1145,29.6,16.9,nominal
EVA-0211,205,97,18,37.5,97,-92.5,1128,29.6,16.2,nominal
EVA-0212,0,87,15,37.2,98,-42.8,824,29.6,6.4,seal_leak
EVA-0212,5,87,14,37.3,99,-44.2,862,29.6,5.7,seal_leak
EVA-0212,10,89,15,37.3,98,-45.1,793,29.6,7.1,seal_leak
EVA-0212,15,88,15,37.2,99,-44.0,817,29.6,6.0,seal_leak
EVA-0212,20,94,15,37.3,99,-43.0,829,29.6,8.9,seal_leak
EVA-0212,25,94,14,37.3,98,-42.3,809,29.7,8.0,seal_leak
EVA-0212,30,92,16,37.2,98,-42.6,943,29.6,7.4,seal_leak
EVA-0212,35,94,16,37.3,98,-44.5,899,29.6,9.0,seal_leak
EVA-0212,40,95,16,37.3,98,-41.7,944,29.5,8.9,seal_leak
EVA-0212,45,95,17,37.3,98,-41.4,890,29.4,11.0,seal_leak
EVA-0212,50,97,16,37.2,98,-40.3,940,29.3,9.2,seal_leak
EVA-0212,55,106,18,37.2,97,-40.5,930,29.1,14.1,seal_leak
EVA-0212,60,105,18,37.2,98,-38.4,881,28.9,12.0,seal_leak
EVA-0212,65,103,19,37.3,97,-36.2,891,28.8,16.6,seal_leak
EVA-0212,70,100,18,37.2,97,-37.0,893,28.7,13.9,seal_leak
EVA-0212,75,100,18,37.1,97,-37.8,919,28.4,14.2,seal_leak
EVA-0212,80,102,17,37.2,97,-35.5,869,28.3,14.0,seal_leak
EVA-0212,85,102,19,37.1,96,-35.8,880,28.0,17.8,seal_leak
EVA-0212,90,106,18,37.2,95,-35.7,805,27.8,20.1,seal_leak
EVA-0212,95,109,20,37.2,95,-37.0,823,27.5,22.7,seal_leak
EVA-0212,100,108,21,37.2,94,-36.2,824,27.3,25.1,seal_leak
EVA-0212,105,112,20,37.2,94,-35.0,863,27.0,25.3,seal_leak
EVA-0212,110,111,19,37.1,94,-32.9,814,26.8,23.6,seal_leak
EVA-0212,115,112,19,37.0,93,-33.6,836,26.4,25.5,seal_leak
EVA-0212,120,115,19,37.0,92,-34.5,820,26.2,27.8,seal_leak
EVA-0212,125,111,20,36.9,93,-34.9,818,26.0,27.7,seal_leak
EVA-0212,130,111,20,36.8,92,-34.1,839,25.6,32.3,seal_leak
EVA-0212,135,113,21,36.8,92,-34.3,809,25.3,33.3,seal_leak
EVA-0212,140,121,21,36.7,91,-33.1,787,25.0,38.4,seal_leak
EVA-0212,145,118,22,36.7,90,-36.3,800,24.7,39.2,seal_leak
EVA-0212,150,119,21,36.6,89,-35.0,828,24.3,43.3,seal_leak
EVA-0212,155,118,21,36.7,89,-34.2,771,24.0,43.2,seal_leak
EVA-0212,160,120,21,36.6,88,-33.6,723,23.6,46.1,seal_leak
EVA-0212,165,116,22,36.6,88,-33.1,712,23.3,47.3,seal_leak
EVA-0212,170,125,21,36.4,88,-37.5,732,22.9,50.3,seal_leak
EVA-0212,175,125,22,36.4,87,-36.8,699,22.6,54.3,seal_leak
EVA-0212,180,125,21,36.4,86,-36.3,656,22.2,54.2,seal_leak
EVA-0212,185,129,21,36.3,86,-38.0,702,21.8,59.9,seal_leak
EVA-0212,190,129,21,36.2,85,-34.9,708,21.5,61.3,seal_leak
EVA-0212,195,128,22,36.3,85,-37.1,722,21.0,62.1,seal_leak
EVA-0213,0,83,16,36.7,98,-49.8,693,29.5,8.7,nominal
EVA-0213,5,82,17,36.6,98,-46.6,745,29.7,9.8,nominal
EVA-0213,10,84,16,36.6,98,-48.5,796,29.6,9.4,nominal
EVA-0213,15,85,15,36.7,97,-46.0,754,29.5,10.5,nominal
EVA-0213,20,86,16,36.7,98,-43.5,679,29.6,8.1,nominal
EVA-0213,25,87,16,36.8,97,-45.7,761,29.7,10.0,nominal
EVA-0213,30,88,17,36.7,98,-42.3,779,29.6,9.5,nominal
EVA-0213,35,92,17,36.7,97,-40.9,776,29.5,13.2,nominal
EVA-0213,40,91,16,36.7,97,-39.8,752,29.6,11.0,nominal
EVA-0213,45,95,18,36.6,98,-40.4,793,29.6,13.3,nominal
EVA-0213,50,94,17,36.7,97,-37.5,841,29.6,12.4,nominal
EVA-0213,55,93,18,36.8,97,-36.6,798,29.6,11.7,nominal
EVA-0213,60,100,19,36.7,98,-36.7,882,29.5,13.9,nominal
EVA-0213,65,95,19,36.7,98,-34.1,799,29.6,12.4,nominal
EVA-0213,70,99,18,36.8,97,-32.6,790,29.6,13.7,nominal
EVA-0213,75,100,19,36.8,98,-34.3,835,29.6,12.8,nominal
EVA-0213,80,100,19,36.7,98,-32.1,762,29.6,13.9,nominal
EVA-0213,85,100,19,36.9,98,-30.4,862,29.6,11.2,nominal
EVA-0213,90,100,19,36.8,97,-29.8,855,29.6,14.4,nominal
EVA-0213,95,98,19,36.8,97,-31.2,910,29.6,14.0,nominal
EVA-0213,100,96,20,36.8,97,-29.4,810,29.7,13.5,nominal
EVA-0213,105,99,18,36.8,98,-30.7,930,29.6,12.7,nominal
EVA-0213,110,95,18,36.8,98,-29.2,911,29.6,11.0,nominal
EVA-0213,115,97,19,36.7,97,-31.0,984,29.6,14.4,nominal
EVA-0213,120,96,19,36.8,97,-31.9,913,29.6,12.5,nominal
EVA-0213,125,102,20,36.9,97,-29.5,945,29.6,14.6,nominal
EVA-0213,130,106,20,36.8,97,-29.2,966,29.6,15.9,nominal
EVA-0213,135,104,19,36.9,97,-29.7,855,29.6,13.7,nominal
EVA-0213,140,101,18,36.7,97,-31.9,1004,29.6,14.0,nominal
EVA-0213,145,106,20,36.8,97,-34.3,957,29.5,15.3,nominal
EVA-0213,150,101,19,36.8,97,-30.8,914,29.6,13.9,nominal
EVA-0213,155,102,20,36.8,98,-30.7,976,29.6,13.9,nominal
EVA-0213,160,105,19,36.9,97,-35.4,1041,29.6,14.9,nominal
EVA-0213,165,104,20,36.8,97,-34.2,981,29.6,16.0,nominal
EVA-0213,170,103,19,36.9,97,-35.8,1010,29.6,13.7,nominal
EVA-0213,175,107,20,37.0,98,-35.3,923,29.7,13.1,nominal
EVA-0213,180,107,19,36.8,98,-35.0,983,29.6,14.0,nominal
EVA-0213,185,103,21,36.9,98,-37.9,1062,29.6,15.2,nominal
EVA-0213,190,102,19,36.8,97,-39.3,1086,29.6,13.7,nominal
EVA-0213,195,99,19,36.7,97,-39.3,1056,29.5,14.8,nominal
EVA-0213,200,94,20,36.8,97,-43.5,1081,29.6,13.5,nominal
EVA-0213,205,93,18,36.7,98,-41.2,1046,29.7,12.0,nominal
EVA-0213,210,91,18,36.8,98,-42.2,1073,29.6,10.9,nominal
EVA-0213,215,97,18,36.8,97,-44.7,1033,29.6,12.7,nominal
EVA-0213,220,88,17,36.8,98,-46.6,1067,29.5,9.6,nominal
EVA-0213,225,92,19,36.8,97,-47.7,1096,29.6,13.5,nominal
EVA-0213,230,97,18,36.7,97,-49.0,1035,29.6,13.6,nominal
EVA-0213,235,95,18,36.7,97,-50.1,1222,29.5,12.8,nominal
EVA-0213,240,93,17,36.7,97,-53.2,1091,29.6,11.6,nominal
EVA-0213,245,91,17,36.7,98,-52.1,1140,29.6,9.9,nominal
EVA-0213,250,91,18,36.8,97,-54.4,1083,29.6,11.2,nominal
EVA-0214,0,92,16,37.0,98,-31.9,952,29.6,5.4,nominal
EVA-0214,5,98,16,37.1,98,-30.7,848,29.6,6.5,nominal
EVA-0214,10,98,16,37.2,99,-28.3,863,29.6,8.1,nominal
EVA-0214,15,100,18,37.1,99,-27.9,837,29.6,9.1,nominal
EVA-0214,20,101,16,37.1,98,-26.9,965,29.5,8.8,nominal
EVA-0214,25,106,17,37.1,98,-27.6,915,29.6,10.2,nominal
EVA-0214,30,106,17,37.1,98,-24.5,957,29.6,9.9,nominal
EVA-0214,35,105,18,37.1,99,-24.4,940,29.7,11.1,nominal
EVA-0214,40,110,19,37.1,99,-26.5,1015,29.5,11.7,nominal
EVA-0214,45,110,19,37.2,98,-29.3,1058,29.5,13.3,nominal
EVA-0214,50,105,18,37.1,99,-30.0,1094,29.6,10.8,nominal
EVA-0214,55,111,17,37.1,98,-31.1,1049,29.6,10.7,nominal
EVA-0214,60,112,19,37.1,99,-33.9,1046,29.6,13.1,nominal
EVA-0214,65,111,18,37.2,98,-36.1,1062,29.6,12.8,nominal
EVA-0214,70,105,18,37.1,99,-41.8,1112,29.6,9.9,nominal
EVA-0214,75,110,17,37.1,98,-43.3,1142,29.6,11.3,nominal
EVA-0214,80,105,17,37.1,98,-45.9,1174,29.6,8.9,nominal
EVA-0214,85,97,17,37.1,98,-47.9,1130,29.6,8.5,nominal
EVA-0214,90,98,17,37.0,99,-52.0,1194,29.5,7.5,nominal
EVA-0214,95,94,15,37.1,98,-52.9,1161,29.6,6.3,nominal
EVA-0214,100,95,14,36.9,98,-56.5,1220,29.6,5.0,nominal
EVA-0214,105,94,15,37.0,99,-56.5,1308,29.7,4.6,nominal
EVA-0214,110,88,14,37.0,98,-58.1,1254,29.6,3.1,nominal
EVA-0215,0,89,17,36.8,97,-74.3,825,29.7,10.2,heater_failure
EVA-0215,5,87,16,36.6,98,-73.8,751,29.6,9.0,heater_failure
EVA-0215,10,91,17,36.7,98,-74.5,784,29.6,9.1,heater_failure
EVA-0215,15,90,16,36.6,98,-75.6,812,29.6,9.5,heater_failure
EVA-0215,20,93,17,36.7,98,-72.8,756,29.6,11.3,heater_failure
EVA-0215,25,97,17,36.6,98,-72.5,865,29.6,12.7,heater_failure
EVA-0215,30,100,18,36.7,97,-74.8,762,29.5,14.6,heater_failure
EVA-0215,35,93,16,36.7,97,-76.6,784,29.6,11.6,heater_failure
EVA-0215,40,100,17,36.7,97,-73.7,793,29.6,12.9,heater_failure
EVA-0215,45,104,18,36.6,98,-74.0,835,29.6,15.1,heater_failure
EVA-0215,50,102,19,36.5,98,-75.4,848,29.6,16.0,heater_failure
EVA-0215,55,108,19,36.5,98,-74.2,814,29.6,17.3,heater_failure
EVA-0215,60,114,20,36.4,98,-77.3,846,29.6,22.0,heater_failure
EVA-0215,65,110,20,36.5,97,-73.9,810,29.6,20.5,heater_failure
EVA-0215,70,107,20,36.5,98,-73.9,921,29.5,18.6,heater_failure
EVA-0215,75,113,19,36.5,98,-71.9,908,29.6,18.9,heater_failure
EVA-0215,80,109,19,36.5,98,-72.9,870,29.6,17.5,heater_failure
EVA-0215,85,109,19,36.4,98,-72.8,886,29.6,19.2,heater_failure
EVA-0215,90,112,21,36.5,98,-70.3,874,29.6,19.9,heater_failure
EVA-0215,95,117,21,36.3,98,-73.2,870,29.5,23.9,heater_failure
EVA-0215,100,114,19,36.3,98,-73.7,872,29.6,22.0,heater_failure
EVA-0215,105,113,21,36.4,98,-70.4,888,29.7,21.3,heater_failure
EVA-0215,110,113,20,36.4,98,-69.8,982,29.6,20.4,heater_failure
EVA-0215,115,117,21,36.4,98,-69.4,994,29.6,22.7,heater_failure
EVA-0215,120,115,20,36.4,98,-70.5,894,29.6,21.0,heater_failure
EVA-0215,125,115,20,36.3,97,-70.6,996,29.5,22.8,heater_failure
EVA-0215,130,116,20,36.3,98,-70.8,918,29.6,22.4,heater_failure
EVA-0215,135,110,19,36.2,98,-69.9,1017,29.6,22.4,heater_failure
EVA-0215,140,106,18,36.2,98,-70.2,995,29.6,20.3,heater_failure
EVA-0215,145,112,19,36.3,98,-68.4,976,29.6,21.6,heater_failure
EVA-0215,150,99,19,36.5,98,-65.5,1028,29.6,15.9,heater_failure
EVA-0215,155,107,18,36.3,97,-67.7,1078,29.6,21.9,heater_failure
EVA-0215,160,104,18,36.4,98,-66.4,942,29.6,18.2,heater_failure
EVA-0215,165,100,17,36.4,97,-65.5,1086,29.6,17.7,heater_failure
EVA-0215,170,101,18,36.3,97,-66.2,1008,29.6,19.3,heater_failure
EVA-0215,175,101,17,36.3,98,-65.9,1116,29.6,17.2,heater_failure
EVA-0215,180,90,17,36.5,97,-63.5,1100,29.6,13.1,heater_failure
EVA-0215,185,88,17,36.3,98,-64.5,1019,29.6,14.1,heater_failure
EVA-0215,190,88,15,36.5,98,-63.1,1052,29.6,9.6,heater_failure
EVA-0215,195,88,16,36.7,98,-61.4,1109,29.6,9.5,heater_failure
EVA-0215,200,92,15,36.1,98,-65.1,1139,29.6,15.1,heater_failure
EVA-0215,205,95,15,36.3,97,-64.0,1126,29.6,15.8,heater_failure
EVA-0215,210,84,14,36.4,98,-63.9,1131,29.5,10.1,heater_failure
EVA-0215,215,88,15,36.2,98,-64.2,1093,29.6,13.0,heater_failure
EVA-0215,220,90,15,36.2,98,-64.1,1132,29.6,13.8,heater_failure
EVA-0215,225,83,13,36.5,98,-61.9,1136,29.6,9.4,heater_failure
EVA-0215,230,85,15,36.3,98,-63.5,1081,29.6,11.8,heater_failure
EVA-0215,235,82,15,36.7,98,-60.7,1172,29.5,7.4,heater_failure
EVA-0215,240,87,15,36.2,98,-64.2,1149,29.6,14.4,heater_failure
EVA-0216,0,82,15,37.2,99,-87.9,734,29.5,5.7,nominal
EVA-0216,5,77,15,37.2,99,-91.0,769,29.6,4.8,nominal
EVA-0216,10,78,16,37.2,99,-90.3,701,29.6,5.5,nominal
EVA-0216,15,83,16,37.3,99,-92.0,705,29.6,6.6,nominal
EVA-0216,20,84,15,37.4,99,-91.3,759,29.6,6.6,nominal
EVA-0216,25,93,15,37.3,99,-92.8,807,29.6,8.3,nominal
EVA-0216,30,83,16,37.3,99,-95.0,861,29.6,7.4,nominal
EVA-0216,35,87,17,37.4,99,-93.0,734,29.6,9.7,nominal
EVA-0216,40,90,17,37.2,99,-94.2,804,29.5,8.6,nominal
EVA-0216,45,87,16,37.3,99,-93.3,761,29.6,7.8,nominal
EVA-0216,50,89,15,37.4,99,-92.1,740,29.6,8.6,nominal
EVA-0216,55,99,18,37.4,99,-90.5,789,29.6,13.6,nominal
EVA-0216,60,94,18,37.4,99,-94.1,797,29.7,12.7,nominal
EVA-0216,65,98,17,37.4,99,-92.4,819,29.6,12.2,nominal
EVA-0216,70,97,18,37.4,99,-91.6,842,29.6,12.8,nominal
EVA-0216,75,95,18,37.5,99,-91.1,842,29.6,13.3,nominal
EVA-0216,80,91,17,37.4,99,-90.5,894,29.6,11.6,nominal
EVA-0216,85,90,19,37.4,99,-89.2,932,29.6,11.6,nominal
EVA-0216,90,96,18,37.4,99,-89.7,856,29.6,12.9,nominal
EVA-0216,95,98,18,37.3,99,-88.6,842,29.5,12.5,nominal
EVA-0216,100,97,18,37.5,99,-87.0,863,29.6,13.6,nominal
EVA-0216,105,96,18,37.4,99,-87.4,870,29.6,12.0,nominal
EVA-0216,110,97,18,37.4,99,-86.3,861,29.5,13.2,nominal
EVA-0216,115,103,20,37.4,99,-84.6,829,29.6,16.9,nominal
EVA-0216,120,100,18,37.4,99,-84.1,843,29.6,13.6,nominal
EVA-0216,125,95,19,37.4,99,-83.4,943,29.6,13.6,nominal
EVA-0216,130,99,19,37.5,99,-82.3,954,29.6,14.8,nominal
EVA-0216,135,99,18,37.4,99,-79.8,943,29.6,13.4,nominal
EVA-0216,140,93,19,37.5,99,-76.8,926,29.6,14.2,nominal
EVA-0216,145,96,18,37.5,99,-76.6,922,29.6,13.7,nominal
EVA-0216,150,104,18,37.4,99,-76.9,891,29.7,13.9,nominal
EVA-0216,155,89,18,37.4,99,-72.5,931,29.6,11.6,nominal
EVA-0216,160,92,17,37.4,99,-73.5,936,29.6,10.7,nominal
EVA-0216,165,88,18,37.4,99,-69.6,913,29.6,11.2,nominal
EVA-0216,170,88,18,37.5,99,-70.1,995,29.6,11.7,nominal
EVA-0216,175,86,18,37.4,99,-68.2,960,29.7,10.5,nominal
EVA-0216,180,86,17,37.3,99,-67.5,1003,29.6,8.5,nominal
EVA-0216,185,92,16,37.3,99,-66.0,943,29.6,8.7,nominal
EVA-0216,190,90,17,37.3,99,-62.5,1044,29.7,9.9,nominal
EVA-0216,195,87,17,37.4,99,-62.9,1045,29.6,9.8,nominal
EVA-0216,200,92,17,37.4,99,-60.1,1010,29.6,11.7,nominal
EVA-0216,205,89,17,37.4,99,-59.8,1103,29.6,10.9,nominal
EVA-0216,210,88,16,37.4,99,-58.6,1046,29.7,9.0,nominal
EVA-0216,215,86,17,37.3,99,-56.3,1064,29.5,8.7,nominal
EVA-0216,220,81,15,37.4,99,-55.9,995,29.6,7.0,nominal
EVA-0216,225,81,16,37.3,99,-55.4,1039,29.6,6.6,nominal
EVA-0216,230,85,15,37.2,99,-54.1,1053,29.7,6.1,nominal
EVA-0216,235,83,14,37.3,99,-51.3,1125,29.6,5.6,nominal
EVA-0216,240,78,15,37.2,99,-53.5,1141,29.6,4.7,nominal
EVA-0216,245,80,15,37.3,99,-49.2,1080,29.6,5.7,nominal
EVA-0216,250,83,16,37.3,99,-50.4,1122,29.6,7.1,nominal
EVA-0216,255,80,16,37.3,99,-47.4,1161,29.6,6.4,nominal
EVA-0216,260,82,16,37.2,99,-45.1,1115,29.6,5.7,nominal
EVA-0217,0,96,16,37.1,99,-64.8,649,29.6,7.4,nominal
EVA-0217,5,104,18,37.1,99,-67.4,750,29.6,10.5,nominal
